"","name","status","region","city","funding_rounds","seed","venture","equity_crowdfunding","undisclosed","convertible_note","debt_financing","angel","grant","private_equity","post_ipo_equity","post_ipo_debt","secondary_market","product_crowdfunding","round_A","round_B","round_C","round_D","round_E","round_F","round_G","round_H","total_investment","market_type","diff_funding_year","status_label","total_investment_label","diff_funding_year_label","funding_rounds_label","seed_label","venture_label","total_investment_cde","diff_funding_year_cde","funding_rounds_cde","seed_cde","venture_cde"
"12294","WGT Media","operating","SF Bay Area","San Francisco",3,0,2.1e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.1e+07,1,4.41666666666667,1,"high","high","high","low","high",3,1,1,0,2
"12295","Whale Path","operating","SF Bay Area","San Francisco",1,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"12296","What They Like","closed","SF Bay Area","San Francisco",1,0,990000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1980000,1,0,0,"low_medium","low","low","low","low",1,0,0,0,0
"12297","What's Trending","operating","Los Angeles","Los Angeles",1,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"12298","WhatsApp","acquired","SF Bay Area","Santa Clara",3,250000,5.8e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,108250000,0,3.75,2,"high","high","high","low","high",3,1,1,0,2
"12299","Wheelz","acquired","SF Bay Area","San Francisco",2,2000000,13700000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29400000,1,0.333333333333333,2,"high","low","low","high","high",3,0,0,1,2
"12300","When You Wish","operating","Los Angeles","Marina Del Rey",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"12301","WhenSoon","operating","SF Bay Area","San Francisco",1,0,5e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+06,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"12302","Where","acquired","Boston","Boston",6,0,30358207,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,60458207,1,5.91666666666667,2,"high","high","high","low","high",3,1,1,0,2
"12303","Where I've Been","acquired","Chicago","Chicago",2,0,750000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,1,2.08333333333333,2,"low_medium","high","low","low","low",1,1,0,0,0
"12304","Wherefor","operating","Los Angeles","Santa Monica",1,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,1,"low","low","low","low","low",0,0,0,0,0
"12305","WhereNet","acquired","SF Bay Area","Santa Clara",1,0,5e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+06,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"12306","Whereoscope","closed","SF Bay Area","Mountain View",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"low","low","low","low","low",0,0,0,0,0
"12307","WheresTheBus","operating","Boston","Wayland",1,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375000,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"12308","WHILL","operating","SF Bay Area","San Carlos",3,1850000,1.1e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23850000,1,1.16666666666667,1,"high","low","high","high","medium",3,0,1,1,1
"12309","Whim","operating","SF Bay Area","San Francisco",2,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+05,1,0.0833333333333333,1,"low","low","low","low","low",0,0,0,0,0
"12310","Whisk (formerly Zypsee)","operating","New York City","New York",1,2150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150000,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"12311","Whiskey Media","acquired","SF Bay Area","San Francisco",2,0,2500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e+06,1,0.75,2,"high_medium","low","low","low","medium",2,0,0,0,1
"12312","Whisper","operating","Los Angeles","Santa Monica",3,0,6e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.2e+08,1,1.08333333333333,1,"high","low","high","low","high",3,0,1,0,2
"12313","Whisper Communications","operating","Atlanta","Atlanta",4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,394500,1,1,1,"low_medium","low","high","low","low",1,0,1,0,0
"12314","Whistle","operating","SF Bay Area","San Francisco",1,0,6e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2e+07,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"12315","Whistle Group","operating","New York City","New York",2,1553727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553727,1,0.0833333333333333,1,"low_medium","low","low","high","low",1,0,0,1,0
"12316","Whistle Network","operating","New York City","New York",2,0,1.7e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.4e+07,0,0.416666666666667,1,"high","low","low","low","high",3,0,0,0,2
"12317","White Ops","operating","New York City","Brooklyn",1,0,7e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4e+07,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"12318","White Shoe Media","operating","New York City","New York",2,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,0,2,1,"low","high","low","low","low",0,1,0,0,0
"12319","WhiteGlove Health","operating","Austin","Austin",1,0,12900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25800000,0,0,1,"high","low","low","low","medium",3,0,0,0,1
"12320","WhiteHat Security","operating","SF Bay Area","Santa Clara",5,0,18900000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,57300000,0,6.58333333333333,1,"high","high","high","low","high",3,1,1,0,2
"12321","Whitepages","operating","Seattle","Seattle",1,0,4.5e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9e+07,1,0,1,"high","low","low","low","high",3,0,0,0,2
"12322","Whitetruffle","operating","SF Bay Area","San Francisco",2,1200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000,0,1.16666666666667,1,"low_medium","low","low","high","low",1,0,0,1,0
"12323","Whittl","operating","Chicago","Chicago",1,0,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,1,0,1,"low_medium","low","low","low","medium",1,0,0,0,1
"12324","Who What Wear","operating","Los Angeles","Los Angeles",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83333333333333,1,"low","high","low","low","low",0,1,0,0,0
"12325","Who@","operating","SF Bay Area","San Francisco",1,2200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"12326","WhoAPI","operating","SF Bay Area","Mountain View",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+05,0,0.666666666666667,1,"low","low","low","low","low",0,0,0,0,0
"12327","WHObyYOU","closed","New York City","New York",1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1,0,0,"low","low","low","low","low",0,0,0,0,0
"12328","WhoKnows","operating","SF Bay Area","Mountain View",3,0,4500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9e+06,1,0.583333333333333,1,"high_medium","low","high","low","medium",2,0,1,0,1
"12329","WHOOP","operating","Boston","Boston",2,3000000,6e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,1,0.916666666666667,1,"high_medium","low","low","high","medium",2,0,0,1,1
"12330","WhoSay","operating","New York City","New York",4,0,19300000,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,39760000,0,2.08333333333333,1,"high","high","high","low","high",3,1,1,0,2
"12331","Wibbitz","operating","New York City","New York",2,100000,2300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4700000,1,0.916666666666667,1,"high_medium","low","low","low","medium",2,0,0,0,1
"12332","WibiData","operating","SF Bay Area","San Francisco",3,0,2.3e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.6e+07,1,2.58333333333333,1,"high","high","high","low","high",3,1,1,0,2
"12333","WiChorus","acquired","SF Bay Area","San Jose",4,0,42500000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7e+07,1,2.83333333333333,2,"high","high","high","low","high",3,1,1,0,2
"12334","Wickr","operating","SF Bay Area","San Francisco",2,0,3.9e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.8e+07,0,0.25,1,"high","low","low","low","high",3,0,0,0,2
"12335","WideAngle Technologies","operating","Seattle","Seattle",1,0,1037097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037097,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"12336","Wideo","operating","SF Bay Area","Mountain View",1,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460000,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"12337","WideOrbit","operating","SF Bay Area","San Francisco",4,0,34500000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,6.9e+07,1,9.25,1,"high","high","high","low","high",3,1,1,0,2
"12338","Widevine Technologies","acquired","Seattle","Seattle",6,0,66300000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,92100000,1,9.25,2,"high","high","high","low","high",3,1,1,0,2
"12339","Widgetbox","operating","SF Bay Area","San Francisco",3,0,1.3e+07,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,27500000,1,1.58333333333333,1,"high","high","high","low","medium",3,1,1,0,1
"12340","WiFi Rail","operating","SF Bay Area","Oakland",1,0,5109529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5109529,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"12341","Wiggio","acquired","Boston","Boston",4,0,2100000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5039581,0,4.25,2,"high_medium","high","high","low","medium",2,1,1,0,1
"12342","WigWag","operating","Austin","Austin",1,0,685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685000,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"12343","Wiki-PR","operating","Austin","Austin",1,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"12344","Wikia","operating","SF Bay Area","San Francisco",5,0,39800000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,79600000,1,10.5833333333333,1,"high","high","high","low","high",3,1,1,0,2
"12345","Wikibon","operating","Boston","Marlborough",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"12346","Wikimedia Foundation","operating","SF Bay Area","San Francisco",8,64000000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.38e+08,1,4.75,1,"high","high","high","high","low",3,1,1,1,0
"12347","Wikinvest","operating","SF Bay Area","San Francisco",2,0,17519999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35039998,0,5.75,1,"high","high","low","low","high",3,1,0,0,2
"12348","WikiRealty","operating","Los Angeles","Santa Monica",2,640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640000,0,0.583333333333333,1,"low_medium","low","low","high","low",1,0,0,1,0
"12349","Wikkit LLC","operating","New York City","New York",1,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500,0,0,1,"low","low","low","low","low",0,0,0,0,0
"12350","Wild Brain","operating","Los Angeles","Los Angeles",1,0,3e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+07,0,0,1,"high","low","low","low","high",3,0,0,0,2
"12351","Wild Needle","acquired","SF Bay Area","Mountain View",1,0,2500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5e+06,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"12352","Wild Pockets","closed","SF Bay Area","Pittsburg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low","low","low","low","low",0,0,0,0,0
"12353","Wildcard","operating","New York City","New York",2,0,1e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2e+07,1,1.08333333333333,1,"high_medium","low","low","low","medium",2,0,0,0,1
"12354","Wildfire, a division of Google","acquired","SF Bay Area","Redwood City",4,100000,1.4e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,28100000,1,3,2,"high","high","high","low","high",3,1,1,0,2
"12355","Wildflower Health","operating","SF Bay Area","San Francisco",2,100000,1705790,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3511580,1,1.16666666666667,1,"high_medium","low","low","low","medium",2,0,0,0,1
"12356","WildTangent","operating","Seattle","Redmond",4,0,6.4e+07,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.35e+08,0,7.66666666666667,1,"high","high","high","low","high",3,1,1,0,2
"12357","WillCall","acquired","SF Bay Area","San Francisco",3,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000,0,2.25,2,"low_medium","high","high","high","low",1,1,1,1,0
"12358","WillKinn Media","operating","Los Angeles","Los Angeles",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"12359","Windation","operating","SF Bay Area","Menlo Park",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76500,0,0,1,"low","low","low","low","low",0,0,0,0,0
"12360","Windmill Cardiovascular Systems","operating","Austin","Austin",2,0,920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920000,1,1.08333333333333,1,"low_medium","low","low","low","low",1,0,0,0,0
"12361","Windowfarms","operating","New York City","Brooklyn",2,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,1,1.66666666666667,1,"low","high","low","low","low",0,1,0,0,0
"12362","WindowsWear","operating","New York City","New York",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"12363","Winestyr","operating","Chicago","Chicago",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"12364","WiNetworks","closed","New York City","New York",2,0,1.9e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3e+07,1,2.5,0,"high","high","low","low","high",3,1,0,0,2
"12365","Wing Power Energy","operating","Boston","Burlington",1,0,195003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195003,0,0,1,"low","low","low","low","low",0,0,0,0,0
"12366","Wingu","operating","Boston","Cambridge",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"12367","Wingz","operating","SF Bay Area","San Francisco",3,2025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025000,0,3.25,1,"low_medium","high","high","high","low",1,1,1,1,0
"12368","Wink","acquired","SF Bay Area","Mountain View",1,0,6200000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12400000,0,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"12369","Winshuttle","operating","Seattle","Bothell",1,0,1.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"12370","Winster","operating","SF Bay Area","San Mateo",1,0,1880000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3760000,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"12371","WiOffer","operating","New York City","Suffern",2,0,51390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51390,1,0.75,1,"low","low","low","low","low",0,0,0,0,0
"12372","Wirama","closed","SF Bay Area","Sunnyvale",1,0,1e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2e+06,1,0,0,"low_medium","low","low","low","low",1,0,0,0,0
"12373","Wire","operating","Seattle","Seattle",1,2250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"12374","WireImage","acquired","New York City","New York",1,0,1.5e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3e+07,0,0,2,"high","low","low","low","high",3,0,0,0,2
"12375","Wis.dm","closed","Chicago","Chicago",1,0,5e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1e+07,1,0,0,"high_medium","low","low","low","medium",2,0,0,0,1
"12376","wise.io","operating","SF Bay Area","Berkeley",3,28000,2586554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5201108,1,1.33333333333333,1,"high_medium","high","high","low","medium",2,1,1,0,1
"12377","Wisegate","operating","Austin","Austin",4,0,4e+06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8900000,1,3.5,1,"high_medium","high","high","low","medium",2,1,1,0,1
"12378","Wiser (formerly WisePricer)","operating","SF Bay Area","San Francisco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"12379","WISErg","operating","Seattle","Issaquah",3,2000001,5900000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13800001,1,2.41666666666667,1,"high_medium","high","high","high","medium",2,1,1,1,1
"12380","Wish","operating","SF Bay Area","San Francisco",4,0,7.7e+07,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,155700000,1,3.66666666666667,1,"high","high","high","low","high",3,1,1,0,2
"12381","Wishery","acquired","SF Bay Area","San Francisco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"low","low","low","low","low",0,0,0,0,0
"12382","WISHI","operating","New York City","New York",2,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+05,1,1.16666666666667,1,"low","low","low","low","low",0,0,0,0,0
"12383","Wishpot","acquired","Seattle","Seattle",3,0,1395100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2395100,0,2.25,2,"low_medium","high","high","low","medium",1,1,1,0,1
"12384","Wistia","operating","Boston","Cambridge",3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625000,1,2.16666666666667,1,"low_medium","high","high","low","low",1,1,1,0,0
"12385","Wit Dot Media Inc","operating","SF Bay Area","San Francisco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"12386","Wit.ai","operating","SF Bay Area","Palo Alto",1,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+06,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"12387","WiTricity","operating","Boston","Watertown",2,0,2.9e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.8e+07,1,5.41666666666667,1,"high","high","low","low","high",3,1,0,0,2
"12388","Witsbits","operating","SF Bay Area","San Francisco",2,206447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206447,1,4.41666666666667,1,"low","high","low","low","low",0,1,0,0,0
"12389","Wittlebee","acquired","Los Angeles","Culver City",1,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,1,0,2,"low_medium","low","low","high","low",1,0,0,1,0
"12390","WittyParrot","operating","SF Bay Area","Cupertino",1,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"12391","Wiz Maps","operating","SF Bay Area","Cupertino",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"12392","Wize","acquired","SF Bay Area","Burlingame",2,0,4988000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9976000,1,1,2,"high_medium","low","low","low","medium",2,0,0,0,1
"12393","Wizeline","operating","SF Bay Area","San Francisco",2,1700000,6735583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15171166,1,0.5,1,"high_medium","low","low","high","medium",2,0,0,1,1
"12394","WKS Restaurant","operating","Los Angeles","Lakewood",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3e+07,0,0,1,"high","low","low","low","low",3,0,0,0,0
"12395","wmbly","operating","SF Bay Area","San Francisco",1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"12396","Wochit","operating","New York City","New York",2,0,15950000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,31900000,1,0.916666666666667,1,"high","low","low","low","high",3,0,0,0,2
"12397","Women.com","operating","Los Angeles","Los Angeles",1,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,0,1,"low","low","low","low","low",0,0,0,0,0
"12398","Womensforum","operating","Chicago","Chicago",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e+06,0,0,1,"high_medium","low","low","low","low",2,0,0,0,0
"12399","WOMN","operating","SF Bay Area","San Mateo",1,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"12400","Wonder Forge","operating","Seattle","Seattle",2,0,1750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,0,0.5,1,"low_medium","low","low","low","medium",1,0,0,0,1
"12401","Wonder Workshop (Formerly Play-i)","operating","SF Bay Area","San Mateo",3,1000000,8e+06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18440000,1,0.833333333333333,1,"high_medium","low","high","high","medium",2,0,1,1,1
"12402","WonderHowTo","operating","Los Angeles","Santa Monica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"12403","wongsang Worldwide","operating","New York City","New York",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+05,0,0,1,"low","low","low","low","low",0,0,0,0,0
"12404","WOO Sports","operating","Boston","Boston",2,313000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823000,1,0.333333333333333,1,"low_medium","low","low","low","low",1,0,0,0,0
"12405","Woodenshark, LLC","operating","New York City","New York",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"12406","WoofRadar","closed","SF Bay Area","San Francisco",1,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e+05,0,0,0,"low_medium","low","low","high","low",1,0,0,1,0
"12407","WooMe","acquired","SF Bay Area","San Francisco",3,0,15500000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32900000,1,1.16666666666667,2,"high","low","high","low","high",3,0,1,0,2
"12408","Woopra","operating","SF Bay Area","San Francisco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"12409","Wordlock","operating","SF Bay Area","Santa Clara",6,0,5393366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5393366,1,3.66666666666667,1,"high_medium","high","high","low","medium",2,1,1,0,1
"12410","WordStream","operating","Boston","Boston",7,0,25040000,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,53355000,0,5.41666666666667,1,"high","high","high","low","high",3,1,1,0,2
"12411","WordWatch","operating","SF Bay Area","Foster City",1,0,1400000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2800000,1,0,1,"low_medium","low","low","low","medium",1,0,0,0,1
"12412","Work Market","operating","New York City","New York",2,0,1.5e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3e+07,1,1.66666666666667,1,"high","high","low","low","high",3,1,0,0,2
"12413","Work4","operating","SF Bay Area","San Francisco",2,0,1.8e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.6e+07,0,1.58333333333333,1,"high","high","low","low","high",3,1,0,0,2
"12414","Workboard","operating","SF Bay Area","Redwood City",1,0,2750000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5500000,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"12415","Workday","operating","SF Bay Area","Pleasanton",3,0,1.75e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.35e+08,1,6.75,1,"high","high","high","low","high",3,1,1,0,2
"12416","Workfolio","operating","New York City","New York",1,0,7e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e+05,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"12417","WorkFusion (previously CrowdComputing Systems)","operating","New York City","New York",3,2300000,2e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,42300000,1,3.25,1,"high","high","high","high","high",3,1,1,1,2
"12418","WorkHands","operating","SF Bay Area","San Francisco",2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,1,0.166666666666667,1,"low","low","low","low","low",0,0,0,0,0
"12419","WorkingPoint","acquired","SF Bay Area","San Francisco",1,0,188000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000,0,0,2,"low","low","low","low","low",0,0,0,0,0
"12420","Worklight","acquired","New York City","New York",3,0,17600000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,34700000,1,2.16666666666667,2,"high","high","high","low","high",3,1,1,0,2
"12421","Workpop","operating","Los Angeles","Los Angeles",2,900000,7e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14900000,1,0.416666666666667,1,"high_medium","low","low","high","medium",2,0,0,1,1
